n units 500,n units 1000,n units 3000,n units 5000,True Effect
0.460467510370685,0.43612880144822913,0.4201241425677558,0.48104676860056894,0.437
0.26308623231551787,0.46527964952151607,0.5982566307235316,0.42191900986187364,0.437
0.12573623511232557,0.44488752956669975,0.44022294779578247,0.4265959388256234,0.437
0.5414982181414141,0.2165066357816356,0.5549722302864999,0.372963973581563,0.437
0.44258241200432896,0.43604393669379093,0.3892917378013291,0.5003175553639425,0.437
0.41322402066194897,0.514747428580794,0.5151507055640936,0.4940218031838921,0.437
0.3913562794671441,0.20323068109534306,0.34801382075045906,0.3294990554216814,0.437
0.36243625541085056,0.5603523659280718,0.4631487844842534,0.19913307162318755,0.437
0.7037977569336219,0.22483708929627316,0.4324495829945792,0.2618095706395892,0.437
0.20779109011255417,0.4858249946585491,0.43277957681346985,0.46150497454972195,0.437
0.37178200716827614,0.4277882340085331,0.5340211754497731,0.5681722957939613,0.437
0.6380658625424575,0.1786642192869832,0.4666242205806862,0.3728077755286557,0.437
0.37535955260678194,0.2539244286649713,0.323426761027075,0.4942515281559612,0.437
0.1274025275078255,0.5012057130546356,0.5582616848030426,0.40486867723275743,0.437
0.31283336765778674,0.5166654196413422,0.42584583285100724,0.3918649284145938,0.437
0.44647616614857344,0.4354206577240917,0.4305024485698283,0.4484888867499416,0.437
0.16549657963630812,0.17894992994194397,0.5557006109072877,0.47964858186826675,0.437
0.6024126480064935,0.2742691168213903,0.35699038876608497,0.49435950356207675,0.437
0.45846236119191897,0.42859781449920725,0.39072119561220575,0.4014880797929231,0.437
0.4237849571890332,0.3839456655736174,0.48953937481225307,0.484497869208832,0.437
0.08629384229115333,0.38096302455008724,0.24624608449543614,0.3604140984524051,0.437
0.3859483507543568,0.5965077889172622,0.4546590395351584,0.5848463505886687,0.437
0.4187841603852814,0.3217386502168752,0.4187752437322041,0.4924001294738206,0.437
0.4844237866632812,0.5904807403344665,0.569553451023972,0.5288365195345156,0.437
0.40996163489016535,0.37742650859418997,0.5035330058304046,0.4186741741162719,0.437
0.18376003734054838,0.48049945780513953,0.2580696534722429,0.5701603663965099,0.437
0.5128913749848483,0.38664358882088223,0.4040431816769049,0.416130035204703,0.437
0.42164960844660876,0.19988358462866798,0.5476685208823708,0.4398553414056088,0.437
0.2557572414442224,0.1517711309650074,0.3870775211628746,0.5067309456718105,0.437
0.35389786237712284,0.3452255681435647,0.39381335913755317,0.4142937185324529,0.437
0.15247953176623386,0.3211914464736408,0.3379492988807052,0.3366894978212094,0.437
0.20395385315873013,0.42897110056083954,0.3757383505592877,0.5019351896735222,0.437
0.3977483553598626,0.32555840913926354,0.3809578644190965,0.4907910059385961,0.437
0.45630742240498395,0.39901589346330923,0.4904835719666526,0.4452931363124107,0.437
0.4263286442256634,0.3649663485618131,0.430468284055032,0.37155528748946254,0.437
0.2906864453245088,0.5755922460085497,0.31824929155352877,0.49862580360410197,0.437
0.3499079533110777,0.43115363490826963,0.3412213728658456,0.34668782026747824,0.437
0.4533674556530138,0.4820966363720743,0.6082506356394745,0.496048220183026,0.437
0.23166782440043285,0.3804264850062498,0.4594057698638977,0.4914783185958566,0.437
0.43190571303499287,0.3669249072239166,0.4304251489098059,0.49565149213381504,0.437
0.32467073840259736,0.5990056019927914,0.3702702566794739,0.36315938138006737,0.437
0.3272384633475413,0.1701922597751415,0.4292861549662686,0.4228449451446767,0.437
0.6160627630526695,0.48800221656924203,0.3404775932914874,0.43936019122596476,0.437
0.2753416290714285,0.3387706727050716,0.4377618549456132,0.4487722005026265,0.437
0.5426958123362093,0.5121812456088319,0.09075406404761062,0.3625751877596724,0.437
0.3375352374608725,0.447726221072011,0.5631769075031708,0.28464338944091716,0.437
0.23835771879698087,0.12042152398513732,0.21794413358166065,0.3919197745863207,0.437
0.16769231549647742,0.598153533522694,0.27919858629826144,0.5596569235204502,0.437
0.3400538059879564,0.33105264375750104,0.39092976723788386,0.3202157191141271,0.437
0.43340467109668107,0.2913468568295557,0.3954363420929828,0.39266718446140136,0.437
0.39349750826046187,0.125284179582318,0.3855289169167038,0.47581724226484673,0.437
0.4795005878601708,0.5316173396716006,0.5157832884722392,0.454723769137261,0.437
0.41543190638528144,0.3129933086237827,0.3145812845157025,0.5445315586599624,0.437
0.11064386024675328,0.09846003489689442,0.46608673207514595,0.4778075172249456,0.437
0.4782226947299923,0.3731277716424027,0.48646258076368204,0.29474234554791884,0.437
0.28623831579920084,0.5186454895732888,0.46642606042559803,0.39928996064773525,0.437
0.362237741980131,0.41126362395057975,0.5718262063095131,0.4250284752871976,0.437
0.2893416614114218,0.254616724090072,0.4420460806535875,0.3994330900979962,0.437
0.2697053053333332,0.41818099684291427,0.4473635920241695,0.3956560939328252,0.437
0.5571917739847462,0.4044296841159153,0.4966999550849276,0.37524572180813526,0.437
0.29575055227849917,0.38545535169785844,0.25793887302683094,0.4764735565640676,0.437
0.6401262375693196,0.39286547715121306,0.3517782408903672,0.518791413778291,0.437
0.09883349620634932,0.4675328303484572,0.29434991093187285,0.43014711904706304,0.437
0.16378585706397195,0.3088854750460617,0.4923290690345848,0.30983642621846746,0.437
0.30297771918037536,0.43836738587151713,0.5064303895461684,0.5378089313530917,0.437
0.4518871889839604,0.40791326571799935,0.38495730355975777,0.447083678645958,0.437
0.10778283698745696,0.5799087916881421,0.3491963267676039,0.4523024826173205,0.437
0.2161358153145743,0.4193106377940612,0.40448106903130226,0.4280184539536185,0.437
-0.14917899545954041,0.45206854388169654,0.3529542355056445,0.4470193645570272,0.437
0.3115915172870465,0.19435137051225812,0.44360532574821254,0.5055424973110256,0.437
0.15839524812570757,0.5015710480069931,0.2568728048240528,0.4862793381273805,0.437
0.22928036951753797,0.2832208125023477,0.4756697467176268,0.44240944235437196,0.437
0.6032653760129871,0.2827041304480496,0.3555948297546769,0.39892667294521045,0.437
0.2610432126724385,0.5422900830900085,0.26235452392464487,0.39382924998524377,0.437
0.6124876760502995,0.28808086582197706,0.3683450929506125,0.41221188850448065,0.437
0.4969268401190478,0.309910317275649,0.5369899481485735,0.5020052059318885,0.437
0.26317570716017313,0.2558752572047257,0.3924498902799265,0.41292478166303237,0.437
0.19374881855733148,0.5202238852443215,0.5097410475880513,0.3744891220396815,0.437
0.5946707901533069,0.4250248020455349,0.4392517788599499,0.36017731901074596,0.437
0.323646312347819,0.350922244232942,0.40103012210815747,0.39120131973989547,0.437
0.2525097591666666,0.1455285071475062,0.5565296113450067,0.43860391739131294,0.437
0.11419063274747471,0.5700704518858921,0.2975322301120806,0.5100106035843415,0.437
0.28868675186818743,0.22556255172254705,0.48225620704342015,0.3574274687213206,0.437
0.5039442510692087,0.62772293066976,0.1910586863466504,0.3551860440797543,0.437
0.10473670855128205,0.6589220867606618,0.15747724559311432,0.4812391087105202,0.437
0.3006945322036853,0.31226859338796925,0.272921877460616,0.45648789854230803,0.437
0.3197223910762767,0.5145742659078975,0.38270152678245445,0.5503106369548424,0.437
0.16304960569552673,0.42633538598075393,0.5317030342205701,0.3051782823711898,0.437
0.3831071554882746,0.4207441625367801,0.4083747053617595,0.5035864390003695,0.437
0.579110018836941,0.02597164358584683,0.3931419197827546,0.5842525953725912,0.437
0.02147742425024972,0.5435298182372252,0.337761383195536,0.4300795291815583,0.437
0.31444931056421355,0.13864065268425466,0.457620986677075,0.38678220551429016,0.437
0.21357131579825722,0.43214806573389103,0.30058183647871756,0.4727864059760862,0.437
0.49306589198562545,0.31664435352991943,0.3955188145288222,0.40386382850929187,0.437
0.2512096065200633,0.5096423034776935,0.5706062320813134,0.45526134437285215,0.437
-0.07015340282395387,0.36255818001371415,0.30336681120178477,0.31568845091263964,0.437
0.44150339534704197,0.5284373680877306,0.566863354669603,0.32855260299727007,0.437
0.3309571163001443,0.40510120264510424,0.2952944005708272,0.19171984914939838,0.437
0.42512636727777764,0.1763477189105061,0.4419082307792652,0.4400679399248076,0.437
0.29280612012842705,0.40171105506570953,0.25345135667584806,0.45775241908234215,0.437
0.6282172903650796,0.3396260950296934,0.2037312012358298,0.4662531967568963,0.437
0.12394377284632031,0.5241333756152352,0.2799961789015953,0.5178492771477748,0.437
0.4147594382783881,0.4553631299273468,0.5201290113249127,0.3009085239190584,0.437
0.26319173930591633,0.46043006349554266,0.26370215677384923,0.5416643294165514,0.437
0.35988145652757375,0.4437562912457821,0.20790250725249965,0.36561175949714514,0.437
0.31520252191178266,0.13774426088283634,0.40679535191281047,0.45061525247246614,0.437
0.4764751335961815,0.6472546197201811,0.33418318579177075,0.5083127202845836,0.437
0.41083240262504156,0.4197366355821591,0.33183585886028777,0.33198042549489765,0.437
0.11860791407431456,0.30958245668524526,0.3911772016211767,0.34963303461664624,0.437
0.5269335377112333,0.39511629638173545,0.5519696718818592,0.5322794131380831,0.437
0.49697893712698404,0.48596123093034616,0.5202181642736765,0.3741029430770482,0.437
0.3970618934871797,0.5919087105729586,0.3133552023124032,0.41566066849742683,0.437
0.4594677293176265,0.40167103518367897,0.387780215047255,0.47737345263533865,0.437
0.15958519245238093,0.056191547000663325,0.43540122442281903,0.3315920667338767,0.437
0.36845945176784317,0.3789890167105402,0.5443536852196338,0.4922441685228775,0.437
0.2501177760800867,0.2486961913468885,0.3106074267959324,0.5120937983278806,0.437
0.3182341257670107,0.5013202841741593,0.2759352022072387,0.5216855167083673,0.437
0.3985110174278499,0.4132214773382592,0.3281114687274247,0.3717223813368079,0.437
0.20761567857042948,0.4477722514817031,0.1811775496920604,0.37858778859222053,0.437
0.06825906780580526,0.5120634779683377,0.4043087648472481,0.5447161514179325,0.437
0.5361808007584082,0.3648083517791418,0.4825168057319318,0.48474951136178424,0.437
0.2649270686134029,0.45298793718714636,0.4071334039702303,0.4427659139244593,0.437
0.40448203599383953,0.6801786169490229,0.5553891394609413,0.3280450834625853,0.437
0.5677204660767565,0.13518370746415415,0.3790727777109317,0.5385686458819303,0.437
0.20870884181818192,0.255669056937382,0.37990235514541676,0.5104221446192235,0.437
0.1698373765288601,0.3788266832188476,0.15833165371757627,0.553093220553839,0.437
0.41062926489471635,0.5778883494493909,0.27319081525097433,0.3755416023319846,0.437
0.4833593491217115,0.5750014508641661,0.35679915047210975,0.4179604281519201,0.437
0.3056507168088023,0.28848862659307506,0.4130732272307443,0.41775352258912574,0.437
-0.1379670956984127,0.249822083507952,0.46478607113167186,0.4077591858769762,0.437
0.4537408750764775,0.28291114347091884,0.4039029641797778,0.3757518801114696,0.437
0.3648548044725274,0.20434465919603642,0.4892821095457545,0.5157252582917581,0.437
0.41756020922383164,0.4199621120477856,0.44068661765130734,0.4356278383027695,0.437
0.3579417827294371,0.45425944193793805,0.40317917476092713,0.32238089372343043,0.437
0.37492922498557013,0.6304343220799337,0.40952266925775577,0.41930164195999436,0.437
0.4372398723181818,0.4147171982592963,0.47798396339380894,0.29479804352730576,0.437
0.5442864628810081,0.6537510699540099,0.2992709397362874,0.44014774054595407,0.437
0.38308671282012446,0.30840856257719074,0.2900228331325986,0.448356466787868,0.437
0.45439405913997105,0.5306634511617967,0.5756429941543946,0.45920491850788353,0.437
0.1653274733576424,0.34242421510555493,0.48944308502262923,0.42507436801457155,0.437
0.4940523182763348,0.509090927504884,0.37268137632135195,0.4342231312953838,0.437
0.5579113504199136,0.2154108925590052,0.4983863514487111,0.4853009013883361,0.437
0.31758675389216334,0.25527395349420906,0.510373689564902,0.5181140252161612,0.437
0.09041050453962055,0.28503042654051436,0.5130897676028122,0.21197440900150719,0.437
0.5025094341832613,0.47713216792704505,0.5473606695296529,0.5340309162054189,0.437
0.16172925512698405,0.15130795983206247,0.47882986162617797,0.4333022340181808,0.437
0.47395481302061804,0.18968603319891134,0.37759813568150463,0.43522451687349284,0.437
0.4405330421990787,0.26545664662003227,0.4764100488261483,0.589111092115421,0.437
0.10651839656096677,0.364231365111555,0.29893865292916694,0.44023061745804204,0.437
0.3333200817448107,0.3402927073176487,0.48674504159140014,0.502541935876195,0.437
0.3775602476976357,0.3437339031945379,0.2637107246397807,0.6298991569499613,0.437
0.2638035812034632,0.47687458521091164,0.4732184413574073,0.37287177616826966,0.437
-0.33041059064602074,0.5097925453963686,0.35652867549914286,0.5064322708367872,0.437
0.1668433850743146,0.4286331049555714,0.4145531526755288,0.4707790029861385,0.437
0.5925835983333334,0.4720383287261174,0.2840885987189204,0.44104011484187516,0.437
0.4093049437115107,0.3536442667271062,0.4502429463222627,0.450682771349952,0.437
0.3535544059817961,0.04026162022819906,0.35522299180835154,0.19184431406297048,0.437
0.6526695717200022,0.5572026438943014,0.4731021501588675,0.3806433705989756,0.437
0.22034861802092348,0.41235506819417245,0.43858971133209007,0.5111539973380671,0.437
0.2778404655301921,0.39232241122277745,0.28195383311120836,0.400268903194166,0.437
0.5419976412575758,0.5309081053347722,0.5204702543977653,0.28473863341140293,0.437
0.4591612444603176,0.5776174958237139,0.4546318320599745,0.34764483794030265,0.437
0.37220178137440346,0.3273398606806356,0.3855462852121832,0.47713699638605406,0.437
0.2735067176746031,0.47754937400693726,0.15343179543709817,0.28796849883046793,0.437
0.4461907158098014,0.4344270878054957,0.4571849340744875,0.40093426687917233,0.437
0.3152323171561722,0.4319477121422861,0.5000330742541838,0.39067466011635515,0.437
0.3191787469119769,0.1057719514787133,0.403723416230822,0.45539997675151284,0.437
0.42845425078138527,0.5613711896306195,0.4194091571841756,0.45981150868141185,0.437
0.505800809047619,0.3297046854317905,0.5224850125395842,0.3430386406871434,0.437
0.4054227855666556,0.42515082417646244,0.2338234529476502,0.10198520153928611,0.437
0.6689573941758798,0.265785738555505,0.5265244346227453,0.24168880654515415,0.437
0.6260600061081008,0.4532219700030077,0.3864839008788658,0.4268608326205747,0.437
0.3391768176530693,0.537622028062715,0.4191569790641898,0.5279989550471577,0.437
0.5674900624444446,0.3257987346566684,0.3687372362176696,0.40566151670682055,0.437
0.43544436353423865,0.26585127321164936,0.4284749528030874,0.2483317814921176,0.437
0.2299083835352425,0.3131470992207761,0.4781983988588025,0.4083519570635505,0.437
0.4529603988864469,0.4015586076200713,0.2605261133086822,0.391085996386683,0.437
0.4536889069756355,0.1476303702077019,0.44109014055055146,0.47301486584717567,0.437
0.4072324208634144,0.6446254324179497,0.5601168433768026,0.4737869893737911,0.437
0.6206643634733046,0.06932070569494149,0.39118655997211216,0.4587055602696877,0.437
0.521128564920524,0.33617142238631764,0.5061903456169903,0.35546028901807675,0.437
0.35126085029859033,0.3427902024268866,0.500511384793655,0.4949613781850868,0.437
0.4893019868167389,0.4217893483599349,0.41697434402010397,0.28552260134613056,0.437
0.15898962613492065,0.3108018287512348,0.4469326794960759,0.2865134087036167,0.437
0.21827443109523806,0.5232661584400466,0.3214391835522627,0.2660657386929165,0.437
0.4664004964076479,0.5978315317854563,0.48159193981886617,0.3222817735214862,0.437
0.540697186453824,0.11643295468994805,0.3857335011140041,0.3347419620245893,0.437
0.24130844087715062,0.22429944473366414,0.3496787065714549,0.4664365718835858,0.437
0.19635409574653132,0.36885408851892576,0.46245704834307394,0.42398084729543495,0.437
0.44688032888672435,0.49806298247172326,0.4097275825355507,0.3599029003024195,0.437
0.11345360751770454,0.3624232432658608,0.4310382040809223,0.601312929084212,0.437
0.30252923612254407,0.45332692352574955,0.3486465330054761,0.4219857277193254,0.437
0.1977600617420357,0.3166098771742579,0.4415421979943777,0.355561415383662,0.437
0.18714912181529578,0.466047508289832,0.5951074839769599,0.4903135365105151,0.437
0.318488514608114,0.3603375515534356,0.3265275057672686,0.4041923628064512,0.437
0.47544622292063465,0.2955359634387834,0.46316036013339584,0.4023121821152527,0.437
0.41172564877344875,0.6022769355210854,0.4339678838650722,0.43500961644987113,0.437
0.32996665613714055,0.502617805953306,0.339987934386213,0.4626011627727322,0.437
0.49730188038095224,0.24034940889111178,0.5095166641218173,0.5075131432117707,0.437
0.13218263734992777,0.5815573328385573,0.497563908434367,0.45688757590262413,0.437
